312|USD|Jeremy|Murphy|20110125|1|3578.27|
310|USD|Aaron|Collins|20110125|1|3578.27|
313|USD|Katelyn|Allen|20110125|1|3578.27|
342|GBP|Armando|Navarro|20110125|1|699.0982|
338|USD|Marcel|Truempy|20110125|1|699.0982|
313|AUD|Levi|Sai|20110125|1|3578.27|
348|AUD|Rob|Verhoff|20110125|1|3374.99|
338|AUD|Anthony|Walker|20110125|1|699.0982|
310|USD|Miguel|Martinez|20110126|1|3578.27|
310|USD|Jack|Edwards|20110126|1|3578.27|
311|AUD|Raul|Sharma|20110126|1|3578.27|
349|AUD|Jill|Jimenez|20110126|1|3374.99|
310|GBP|Isaiah|Cox|20110126|1|3578.27|
310|CAD|Arianna|Flores|20110127|1|3578.27|
348|FRF|Ramon|Zheng|20110127|1|3374.99|
348|CAD|Sara|James|20110127|1|3374.99|
324|CAD|Isabella|Green|20110127|1|699.0982|
350|AUD|Shannon|Carlson|20110127|1|3374.99|
313|USD|Miranda|Alexander|20110128|1|3578.27|
311|USD|Jennifer|Young|20110128|1|3578.27|
326|FRF|Misty|Yuan|20110128|1|699.0982|
314|DEM|Craig|JimĂ©nez|20110128|1|3578.27|
312|AUD|Jaime|Sutton|20110128|1|3578.27|
313|CAD|Paige|Morris|20110129|1|3578.27|
314|FRF|Brandi|Gill|20110129|1|3578.27|
313|USD|Justin|Taylor|20110129|1|3578.27|
313|AUD|Ariana|Stewart|20110129|1|3578.27|
310|DEM|Mitchell|Jai|20110129|1|3578.27|
312|USD|Rachel|Foster|20110130|1|3578.27|
310|FRF|Kaitlyn|Henderson|20110130|1|3578.27|
314|AUD|Shane|Raman|20110130|1|3578.27|
351|AUD|Gilbert|Raje|20110131|1|3374.99|
314|AUD|Stacey|Gao|20110131|1|3578.27|
313|AUD|Elijah|Li|20110131|1|3578.27|
322|AUD|Gloria|Diaz|20110131|1|699.0982|
312|USD|Philip|Gomez|20110201|1|3578.27|
314|AUD|Alan|Xu|20110201|1|3578.27|
347|AUD|Theresa|Ramos|20110201|1|3399.99|
346|AUD|Ebony|Gonzalez|20110201|1|3399.99|
334|GBP|Virginia|Srini|20110202|1|699.0982|
311|USD|Carrie|Gill|20110202|1|3578.27|
312|AUD|Kendra|Rubio|20110202|1|3578.27|
310|AUD|Kristine|Alonso|20110202|1|3578.27|
312|AUD|Emily|Jones|20110202|1|3578.27|
336|AUD|Sharon|Sharma|20110202|1|699.0982|
314|GBP|Marie|Sanz|20110203|1|3578.27|
310|AUD|Jessie|Ortega|20110203|1|3578.27|
338|USD|Natalie|Hernandez|20110203|1|699.0982|
344|AUD|Deanna|Munoz|20110203|1|3399.99|
310|AUD|Kristi|Arthur|20110203|1|3578.27|
313|AUD|Lawrence|Romero|20110203|1|3578.27|
310|AUD|Suzanne|Lu|20110203|1|3578.27|
345|AUD|Jaclyn|Lu|20110203|1|3399.99|
310|USD|Sophia|Hall|20110204|1|3578.27|
311|USD|Rachel|Robinson|20110204|1|3578.27|
311|AUD|Claudia|Zeng|20110204|1|3578.27|
312|AUD|Renee|Romero|20110204|1|3578.27|
342|GBP|Colleen|Chavez|20110205|1|699.0982|
311|GBP|Virginia|Mehta|20110205|1|3578.27|
314|GBP|Andre|Sara|20110205|1|3578.27|
344|AUD|Bethany|Yuan|20110205|1|3399.99|
313|USD|Amanda|Wood|20110206|1|3578.27|
312|AUD|Ashlee|Raje|20110206|1|3578.27|
348|AUD|Wendy|Dominguez|20110206|1|3374.99|
349|AUD|Christine|Yuan|20110206|1|3374.99|
311|USD|Kari|Navarro|20110207|1|3578.27|
312|USD|Logan|Williams|20110207|1|3578.27|
314|AUD|Robin|Dominguez|20110207|1|3578.27|
312|AUD|Krista|Moreno|20110207|1|3578.27|
351|AUD|Diana|Hernandez|20110207|1|3374.99|
347|AUD|Marc|Martin|20110207|1|3399.99|
313|USD|Jack|Mitchell|20110208|1|3578.27|
313|USD|Olivia|Bennett|20110208|1|3578.27|
310|USD|Trevor|Ross|20110208|1|3578.27|
311|AUD|Joel|Perez|20110208|1|3578.27|
314|AUD|Alvin|She|20110208|1|3578.27|
314|CAD|Thomas|Roberts|20110209|1|3578.27|
312|USD|Xavier|Lee|20110209|1|3578.27|
312|GBP|Mario|Xie|20110209|1|3578.27|
312|DEM|Paula|Ortega|20110209|1|3578.27|
310|USD|Gabrielle|Turner|20110209|1|3578.27|
312|AUD|Denise|Sanchez|20110209|1|3578.27|
310|USD|Jason|Gonzalez|20110210|1|3578.27|
322|USD|Anna|Price|20110210|1|699.0982|
351|AUD|Jeremy|Powell|20110210|1|3374.99|
314|AUD|Sophia|Nelson|20110210|1|3578.27|
342|AUD|Mario|Shan|20110210|1|699.0982|
314|USD|Christopher|Martin|20110211|1|3578.27|
311|DEM|Brad|Sharma|20110211|1|3578.27|
313|DEM|Cara|Liang|20110211|1|3578.27|
310|USD|Ian|Morris|20110211|1|3578.27|
310|USD|Joseph|Brown|20110212|1|3578.27|
344|GBP|Alexis|Coleman|20110212|1|3399.99|
312|USD|Kaitlyn|Foster|20110212|1|3578.27|
344|USD|Melanie|Ross|20110212|1|3399.99|
310|AUD|Lee|Blanco|20110212|1|3578.27|
311|AUD|Dennis|Ye|20110212|1|3578.27|
314|AUD|Savannah|Scott|20110214|1|3578.27|
314|USD|Olivia|Jackson|20110215|1|3578.27|
312|CAD|Dalton|Brown|20110215|1|3578.27|
310|USD|Mary|Howard|20110215|1|3578.27|
310|USD|Jason|Lopez|20110215|1|3578.27|
348|AUD|Jaime|Nath|20110215|1|3374.99|
311|USD|Jay|Sanchez|20110215|1|3578.27|
311|USD|Samantha|Ross|20110216|1|3578.27|
313|USD|Jimmy|Navarro|20110216|1|3578.27|
336|USD|Melanie|Foster|20110216|1|699.0982|
342|DEM|Kelli|Chen|20110216|1|699.0982|
310|USD|Kyle|Lopez|20110216|1|3578.27|
334|CAD|Miranda|Price|20110216|1|699.0982|
310|AUD|Lacey|Guo|20110216|1|3578.27|
320|AUD|Trisha|Lu|20110216|1|699.0982|
312|USD|Angel|Carter|20110217|1|3578.27|
314|USD|Alexandria|Brooks|20110217|1|3578.27|
310|GBP|Jan|Watson|20110217|1|3578.27|
310|DEM|Lindsay|Luo|20110217|1|3578.27|
349|AUD|Heidi|Lopez|20110217|1|3374.99|
312|AUD|Bryan|Stewart|20110217|1|3578.27|
313|USD|Andrea|Sanders|20110218|1|3578.27|
311|GBP|Dominic|Gonzalez|20110218|1|3578.27|
350|GBP|Claudia|Zhou|20110218|1|3374.99|
310|USD|Jack|Young|20110218|1|3578.27|
350|USD|Noah|King|20110218|1|3374.99|
310|AUD|Laura|Zheng|20110218|1|3578.27|
311|AUD|Dalton|Lee|20110218|1|3578.27|
348|AUD|Denise|Stone|20110218|1|3374.99|
313|CAD|Alisha|Ye|20110219|1|3578.27|
349|CAD|Gabrielle|Long|20110219|1|3374.99|
314|AUD|Rosa|Lu|20110219|1|3578.27|
314|AUD|Kellie|Sanz|20110219|1|3578.27|
310|AUD|Derek|Goel|20110219|1|3578.27|
310|CAD|Lucas|Collins|20110220|1|3578.27|
312|AUD|Natasha|Gutierrez|20110220|1|3578.27|
350|AUD|Alan|Zheng|20110220|1|3374.99|
311|FRF|Randall|Dominguez|20110221|1|3578.27|
313|GBP|Teresa|Ramos|20110221|1|3578.27|
344|GBP|Robin|Alvarez|20110221|1|3399.99|
314|AUD|Ethan|Coleman|20110221|1|3578.27|
313|AUD|Patricia|Raman|20110221|1|3578.27|
312|AUD|Derrick|Serrano|20110221|1|3578.27|
310|AUD|Preston|Sai|20110221|1|3578.27|
328|AUD|Edwin|Xu|20110221|1|699.0982|
344|USD|Jessica|Lewis|20110221|1|3399.99|
342|FRF|Mayra|Perez|20110222|1|699.0982|
351|AUD|Carl|Andersen|20110222|1|3374.99|
313|AUD|Mitchell|Pal|20110222|1|3578.27|
313|GBP|Warren|Goel|20110223|1|3578.27|
311|GBP|Sandra|Li|20110223|1|3578.27|
314|GBP|Claudia|Gao|20110223|1|3578.27|
344|FRF|Alisha|Zhang|20110223|1|3399.99|
313|USD|Tamara|Nath|20110223|1|3578.27|
344|USD|Brianna|Simmons|20110223|1|3399.99|
314|AUD|Tony|Nara|20110223|1|3578.27|
314|DEM|Vanessa|Henderson|20110224|1|3578.27|
310|AUD|Cristina|Xie|20110224|1|3578.27|
310|GBP|Ariana|Bailey|20110225|1|3578.27|
314|AUD|Evan|King|20110225|1|3578.27|
338|DEM|Nancy|Srini|20110226|1|699.0982|
314|DEM|Sharon|Kumar|20110226|1|3578.27|
310|DEM|Phillip|Rana|20110226|1|3578.27|
314|DEM|Lori|Ramos|20110226|1|3578.27|
338|USD|Natalie|Rogers|20110226|1|699.0982|
350|AUD|Michele|Nath|20110226|1|3374.99|
313|AUD|Tabitha|Gomez|20110226|1|3578.27|
342|AUD|Karl|Rai|20110226|1|699.0982|
310|USD|Ryan|Lal|20110227|1|3578.27|
310|USD|Rebecca|Wright|20110227|1|3578.27|
344|GBP|Anne|Hernandez|20110227|1|3399.99|
310|CAD|Richard|Bailey|20110227|1|3578.27|
310|USD|Xavier|Roberts|20110227|1|3578.27|
344|USD|Carlos|Carter|20110227|1|3399.99|
310|AUD|Krystal|Lu|20110227|1|3578.27|
313|DEM|Ashlee|Xu|20110228|1|3578.27|
349|FRF|Shannon|Dominguez|20110228|1|3374.99|
349|CAD|Lucas|Mitchell|20110228|1|3374.99|
313|AUD|Paula|Romero|20110228|1|3578.27|
311|AUD|Ronnie|Zhang|20110228|1|3578.27|
351|AUD|Adam|Flores|20110228|1|3374.99|
310|GBP|Allen|Lopez|20110301|1|3578.27|
310|USD|Gabrielle|Hall|20110301|1|3578.27|
311|CAD|Lucas|Martin|20110301|1|3578.27|
314|AUD|Michelle|Cox|20110301|1|3578.27|
310|GBP|Jaime|Shen|20110302|1|3578.27|
311|GBP|Charles|Taylor|20110302|1|3578.27|
311|FRF|Brandi|Ruiz|20110302|1|3578.27|
313|DEM|Shaun|Deng|20110302|1|3578.27|
313|CAD|Jake|Zukowski|20110302|1|3578.27|
313|USD|Brandon|Jones|20110302|1|3578.27|
312|AUD|Tammy|Raji|20110302|1|3578.27|
310|AUD|Amy|Ma|20110302|1|3578.27|
313|AUD|Alejandro|Wang|20110302|1|3578.27|
310|AUD|Alan|Zhu|20110302|1|3578.27|
310|USD|Charles|Moore|20110303|1|3578.27|
312|AUD|Dale|Chande|20110303|1|3578.27|
312|AUD|Carolyn|Munoz|20110303|1|3578.27|
328|AUD|Zachary|Wilson|20110303|1|699.0982|
346|GBP|Nicole|Brown|20110304|1|3399.99|
312|USD|Jacqueline|Ward|20110304|1|3578.27|
311|USD|Katherine|Rodriguez|20110304|1|3578.27|
313|USD|Todd|Zhu|20110304|1|3578.27|
346|USD|Jack|Collins|20110304|1|3399.99|
314|AUD|Willie|She|20110304|1|3578.27|
311|DEM|Anne|Rubio|20110305|1|3578.27|
311|USD|Fernando|Turner|20110305|1|3578.27|
312|USD|Jenny|Wagner|20110305|1|3578.27|
314|GBP|Michele|Perez|20110306|1|3578.27|
311|USD|Eric|Alexander|20110306|1|3578.27|
314|USD|Taylor|Davis|20110306|1|3578.27|
310|USD|Marshall|Lal|20110306|1|3578.27|
313|AUD|Cedric|Chen|20110306|1|3578.27|
338|USD|Kevin|Adams|20110306|1|699.0982|
314|AUD|Deborah|Kumar|20110306|1|3578.27|
313|FRF|Victor|Romero|20110307|1|3578.27|
311|USD|Billy|Alvarez|20110307|1|3578.27|
314|USD|Nicole|Howard|20110307|1|3578.27|
313|USD|Savannah|Evans|20110307|1|3578.27|
338|USD|Gabrielle|Mitchell|20110307|1|699.0982|
312|GBP|Spencer|Griffin|20110308|1|3578.27|
311|AUD|Maria|Watson|20110308|1|3578.27|
313|AUD|Micah|Wu|20110308|1|3578.27|
314|FRF|Virginia|Sara|20110309|1|3578.27|
350|GBP|Jerome|Romero|20110309|1|3374.99|
312|USD|Jennifer|Barnes|20110309|1|3578.27|
350|USD|Morgan|Edwards|20110309|1|3374.99|
347|AUD|Marc|Diaz|20110309|1|3399.99|
312|AUD|Ruth|Arun|20110309|1|3578.27|
310|AUD|Jaclyn|Ferrier|20110309|1|3578.27|
310|USD|Clarence|Luo|20110310|1|3578.27|
314|AUD|Michael|Moore|20110310|1|3578.27|
310|AUD|Deanna|Mehta|20110310|1|3578.27|
347|USD|Reginald|Munoz|20110312|1|3399.99|
313|AUD|Christy|Zheng|20110312|1|3578.27|
334|GBP|Theodore|Ruiz|20110313|1|699.0982|
322|GBP|Clarence|Nara|20110313|1|699.0982|
348|AUD|Todd|Gao|20110313|1|3374.99|
310|AUD|Alicia|Beck|20110313|1|3578.27|
312|DEM|Benjamin|Jackson|20110314|1|3578.27|
312|USD|Gabrielle|Coleman|20110314|1|3578.27|
310|AUD|Stephanie|Gray|20110314|1|3578.27|
313|AUD|Carl|Goel|20110314|1|3578.27|
314|AUD|Victor|Sanz|20110314|1|3578.27|
312|USD|Alexandra|Stewart|20110315|1|3578.27|
310|USD|Connor|Chen|20110315|1|3578.27|
313|AUD|Trisha|Wang|20110315|1|3578.27|
311|AUD|Mayra|Kovar|20110315|1|3578.27|
313|FRF|Calvin|Deng|20110316|1|3578.27|
311|USD|Tamara|Yang|20110316|1|3578.27|
312|USD|William|Miller|20110316|1|3578.27|
336|USD|Kyle|Diaz|20110316|1|699.0982|
312|AUD|Clayton|Deng|20110316|1|3578.27|
347|GBP|Shannon|Liu|20110317|1|3399.99|
313|USD|Bruce|Ward|20110317|1|3578.27|
347|USD|Alyssa|Wood|20110317|1|3399.99|
311|AUD|Darren|Rana|20110317|1|3578.27|
310|GBP|Logan|Wright|20110318|1|3578.27|
313|USD|Katherine|Patterson|20110318|1|3578.27|
312|USD|Isabella|Johnson|20110318|1|3578.27|
310|AUD|Terrence|Sharma|20110318|1|3578.27|
311|AUD|Jonathan|Green|20110318|1|3578.27|
312|USD|Jerry|Chander|20110319|1|3578.27|
314|DEM|Andres|Shan|20110319|1|3578.27|
310|USD|Jon|Zhao|20110319|1|3578.27|
311|CAD|Jonathan|Mitchell|20110319|1|3578.27|
338|USD|Marissa|Butler|20110319|1|699.0982|
345|AUD|Jon|Zhou|20110319|1|3399.99|
314|AUD|Carly|Nath|20110319|1|3578.27|
311|AUD|Fernando|Green|20110319|1|3578.27|
310|GBP|Kurt|Tang|20110320|1|3578.27|
314|USD|Cassidy|Coleman|20110320|1|3578.27|
322|GBP|Kayla|Jackson|20110321|1|699.0982|
313|FRF|Robyn|Alvarez|20110321|1|3578.27|
349|FRF|Maria|Alexander|20110321|1|3374.99|
344|GBP|Emily|Miller|20110321|1|3399.99|
344|USD|Rachel|Rogers|20110321|1|3399.99|
312|AUD|Omar|Chander|20110321|1|3578.27|
334|FRF|Johnathan|Rodriguez|20110321|1|699.0982|
312|AUD|Luis|Lopez|20110321|1|3578.27|
310|GBP|Clayton|Kumar|20110322|1|3578.27|
312|USD|Madison|Russell|20110322|1|3578.27|
313|CAD|Sydney|Perez|20110322|1|3578.27|
312|USD|Mya|Long|20110322|1|3578.27|
310|AUD|Shaun|Lal|20110322|1|3578.27|
311|AUD|Tracy|Rai|20110322|1|3578.27|
311|FRF|Kyle|Roberts|20110323|1|3578.27|
311|DEM|Carol|Xu|20110323|1|3578.27|
313|USD|Taylor|Watson|20110323|1|3578.27|
313|USD|Rachel|Washington|20110323|1|3578.27|
312|AUD|Isabella|Price|20110323|1|3578.27|
312|AUD|Jasmine|Wilson|20110323|1|3578.27|
330|AUD|Joan|Martin|20110323|1|699.0982|
312|FRF|Kurt|Nara|20110324|1|3578.27|
310|AUD|Michele|Raman|20110324|1|3578.27|
313|AUD|Dustin|Luo|20110324|1|3578.27|
313|GBP|Shawn|Nara|20110325|1|3578.27|
312|USD|Samuel|Hughes|20110325|1|3578.27|
311|USD|Kimberly|Cook|20110325|1|3578.27|
312|GBP|Manuel|Perez|20110326|1|3578.27|
310|USD|Jesse|Turner|20110326|1|3578.27|
314|USD|Willie|Lin|20110326|1|3578.27|
340|USD|Kimberly|Torres|20110326|1|699.0982|
312|AUD|Walter|Jimenez|20110326|1|3578.27|
313|FRF|Shawna|Xie|20110327|1|3578.27|
310|DEM|Alan|Chen|20110327|1|3578.27|
312|USD|Aidan|Henderson|20110327|1|3578.27|
312|USD|Lydia|Garcia|20110327|1|3578.27|
312|CAD|Paige|Reed|20110327|1|3578.27|
322|GBP|Heidi|Arun|20110327|1|699.0982|
310|AUD|Tanya|Alvarez|20110327|1|3578.27|
313|AUD|Randall|Rubio|20110327|1|3578.27|
320|AUD|Tyrone|Navarro|20110327|1|699.0982|
336|AUD|Troy|Sanchez|20110327|1|699.0982|
336|DEM|Lance|Gomez|20110328|1|699.0982|
312|GBP|Danny|Alvarez|20110328|1|3578.27|
326|USD|Mackenzie|Cook|20110329|1|699.0982|
314|GBP|Mallory|Martin|20110330|1|3578.27|
314|GBP|Lisa|Zheng|20110330|1|3578.27|
311|FRF|Wendy|Ramos|20110330|1|3578.27|
311|USD|Omar|Black|20110330|1|3578.27|
314|USD|Ian|Rivera|20110330|1|3578.27|
311|AUD|Noah|Flores|20110330|1|3578.27|
313|AUD|Nichole|Goel|20110330|1|3578.27|
311|AUD|Dwayne|Torres|20110330|1|3578.27|
310|AUD|Alexandra|Allen|20110330|1|3578.27|
313|AUD|Paul|Shakespear|20110330|1|3578.27|
314|GBP|Lacey|He|20110331|1|3578.27|
311|USD|Eduardo|Lewis|20110331|1|3578.27|
328|FRF|Candace|Sai|20110331|1|699.0982|
344|AUD|Casey|Luo|20110331|1|3399.99|
311|FRF|Clifford|Garcia|20110401|1|3578.27|
351|AUD|Chad|Kumar|20110401|1|3374.99|
312|AUD|Maria|Perry|20110401|1|3578.27|
314|USD|Wyatt|Russell|20110402|1|3578.27|
310|AUD|Karen|Li|20110402|1|3578.27|
311|AUD|Gina|Torres|20110402|1|3578.27|
312|USD|Alyssa|Jones|20110402|1|3578.27|
311|USD|Zachary|Martin|20110403|1|3578.27|
310|AUD|Jason|Butler|20110403|1|3578.27|
345|GBP|Arthur|Carlson|20110404|1|3399.99|
311|USD|Madeline|Mitchell|20110404|1|3578.27|
324|GBP|Kristina|Mehta|20110404|1|699.0982|
345|USD|Jesse|Richardson|20110404|1|3399.99|
351|AUD|Edwin|Nara|20110404|1|3374.99|
314|AUD|Jeffery|Wang|20110404|1|3578.27|
311|AUD|Nancy|Mehta|20110404|1|3578.27|
314|AUD|Ivan|Garcia|20110404|1|3578.27|
348|USD|Nathan|Hayes|20110405|1|3374.99|
320|USD|Lauren|Jenkins|20110405|1|699.0982|
314|AUD|Bradley|Yuan|20110405|1|3578.27|
310|GBP|Emmanuel|Patel|20110406|1|3578.27|
313|USD|Morgan|Henderson|20110406|1|3578.27|
336|USD|Kaylee|Kelly|20110406|1|699.0982|
312|AUD|Pedro|Rodriguez|20110406|1|3578.27|
313|GBP|Jay|Malhotra|20110407|1|3578.27|
311|USD|Marcus|Cook|20110407|1|3578.27|
312|USD|Samantha|Davis|20110407|1|3578.27|
314|USD|Sean|Gonzalez|20110407|1|3578.27|
311|USD|Gabrielle|Edwards|20110407|1|3578.27|
326|USD|Charles|Harris|20110407|1|699.0982|
336|USD|Sara|Ward|20110407|1|699.0982|
347|AUD|Aimee|He|20110407|1|3399.99|
345|AUD|Adam|Ross|20110407|1|3399.99|
310|AUD|Tabitha|Subram|20110407|1|3578.27|
310|AUD|Allen|Rodriguez|20110407|1|3578.27|
311|GBP|Claudia|Sun|20110408|1|3578.27|
311|GBP|Craig|Moreno|20110408|1|3578.27|
310|DEM|Peter|Jai|20110408|1|3578.27|
310|USD|Samuel|Mitchell|20110408|1|3578.27|
312|USD|Savannah|King|20110408|1|3578.27|
348|AUD|Cheryl|Diaz|20110408|1|3374.99|
313|AUD|Louis|Zhou|20110408|1|3578.27|
313|AUD|Wayne|Kumar|20110408|1|3578.27|
328|AUD|Bonnie|Sharma|20110408|1|699.0982|
314|GBP|Billy|Munoz|20110409|1|3578.27|
310|USD|Tyrone|Dominguez|20110409|1|3578.27|
313|AUD|Louis|Yuan|20110409|1|3578.27|
311|AUD|Cedric|Zhou|20110409|1|3578.27|
310|AUD|Kristine|Vazquez|20110409|1|3578.27|
310|DEM|Linda|Jimenez|20110410|1|3578.27|
310|GBP|Willie|Xu|20110410|1|3578.27|
310|GBP|Robyn|Carlson|20110410|1|3578.27|
349|DEM|Janet|Gomez|20110410|1|3374.99|
310|USD|Jack|Nelson|20110410|1|3578.27|
349|USD|Marshall|Rai|20110410|1|3374.99|
351|AUD|Damien|Chander|20110410|1|3374.99|
310|AUD|Aimee|Li|20110410|1|3578.27|
313|GBP|Derrick|Martin|20110411|1|3578.27|
347|GBP|Randy|Zeng|20110411|1|3399.99|
310|USD|Jordan|Campbell|20110411|1|3578.27|
311|USD|Thomas|Butler|20110411|1|3578.27|
314|USD|Maria|Edwards|20110411|1|3578.27|
312|USD|Xavier|Harris|20110411|1|3578.27|
351|AUD|AndrĂ©s|Anand|20110411|1|3374.99|
310|AUD|Shawna|Lal|20110411|1|3578.27|
313|AUD|Bradley|Raji|20110411|1|3578.27|
314|AUD|Bruce|Navarro|20110411|1|3578.27|
